season,season_start_year,season_end_year,season_week_index,season_chart_slot_index,month_index,month_name,month_number,calendar_year,month_week_slot,grade,grade_points,label_date,weather_window_start,weather_window_end,avg_weather_days_observed,avg_hours_above_freezing_sum_7d,avg_hours_above_freezing_mean_7d,avg_hours_above_freezing_max_7d,avg_hours_above_freezing_label_day,avg_temperature_mean_7d,avg_temperature_min_7d,avg_temperature_max_7d,avg_temperature_label_day,avg_humidity_mean_7d,avg_humidity_min_7d,avg_humidity_max_7d,avg_humidity_label_day,avg_snow_depth_mean_7d,avg_snow_depth_min_7d,avg_snow_depth_max_7d,avg_snow_depth_label_day,avg_wind_speed_mean_7d,avg_wind_speed_min_7d,avg_wind_speed_max_7d,avg_wind_speed_label_day,avg_rain_sum_7d,avg_rain_max_7d,avg_rain_label_day,avg_snowfall_sum_7d,avg_snowfall_max_7d,avg_snowfall_label_day
2018-19,2018,2019,8,14,3,December,12,2018,4,C,1,2018-12-22,2018-12-16,2018-12-22,7,46.75,6.678571428571429,20.75,15.75,25.76517857142857,12.2375,39.11875,36.715625,80.35714285714286,59.979166666666664,91.82291666666669,91.82291666666669,1.2454955357142858,0.9016041666666664,1.3444479166666667,0.9016041666666664,7.71532738095238,4.84375,12.410416666666666,10.860416666666667,1.6344999999999996,1.291,0.3424999999999999,2.098,1.0075,0.476
2018-19,2018,2019,9,15,3,December,12,2018,5,C,1,2018-12-29,2018-12-23,2018-12-29,7,20.5,2.9285714285714284,14.5,14.5,17.29702380952381,9.723958333333334,31.604166666666668,31.604166666666668,78.79017857142857,70.27083333333334,91.21875,91.21875,0.8631904761904762,0.8422499999999999,0.9168958333333332,0.8766041666666666,6.404464285714285,3.13125,10.192708333333332,10.192708333333332,0.51825,0.36925,0.147,1.81825,0.9235,0.2075
2018-19,2018,2019,10,16,4,January,1,2019,1,B,2,2019-01-05,2018-12-30,2019-01-05,7,23.0,3.2857142857142856,8.75,6.5,20.258333333333333,6.783333333333333,29.49375,27.417708333333337,80.08184523809526,73.11458333333334,88.75,81.76041666666666,0.9826994047619048,0.86434375,1.1058750000000002,1.0784583333333333,6.311904761904763,3.855208333333333,13.222916666666666,3.921875,0.26,0.258,0.0,3.519,1.69575,0.0
2018-19,2018,2019,11,17,4,January,1,2019,2,A,3,2019-01-12,2019-01-06,2019-01-12,7,10.5,1.5,6.5,0.0,13.410267857142857,-3.019791666666667,28.630208333333336,-3.019791666666667,80.57440476190477,70.0625,94.65625,74.67708333333334,1.38025,1.0834479166666666,1.666958333333333,1.666958333333333,9.068898809523809,6.772916666666666,12.066666666666666,7.894791666666667,0.038000000000000006,0.034,0.0,8.39425,3.73475,0.0
2018-19,2018,2019,12,18,4,January,1,2019,3,A,3,2019-01-19,2019-01-13,2019-01-19,7,0.5,0.07142857142857142,0.5,0.0,7.595238095238095,-2.136458333333333,20.89270833333333,5.992708333333334,75.14583333333334,69.65625,83.16666666666666,76.94791666666666,1.6279895833333333,1.60946875,1.65275,1.6310625,5.304910714285714,2.9541666666666666,9.328125,4.834375,0.003,0.002,0.0,1.22025,0.637,0.637
2018-19,2018,2019,13,19,4,January,1,2019,4,A,3,2019-01-26,2019-01-20,2019-01-26,7,20.5,2.9285714285714284,18.0,0.0,10.102083333333335,-9.880208333333332,36.62916666666666,8.851041666666667,74.76190476190477,59.69791666666667,90.51041666666666,75.48958333333333,2.6620238095238093,2.3290625,2.9213125,2.451010416666666,8.978125,6.654166666666667,12.854166666666668,6.654166666666667,1.3145,1.2795,0.0,11.581750000000001,8.45975,0.12575
2018-19,2018,2019,14,21,5,February,2,2019,1,A,3,2019-02-02,2019-01-27,2019-02-02,7,0.0,0.0,0.0,0.0,4.8584821428571425,-4.1,12.871875,3.2802083333333334,71.33035714285714,66.69791666666666,76.16666666666667,71.6875,2.5205476190476195,2.4218125,2.60490625,2.5757083333333335,8.329017857142858,5.78125,11.089583333333334,7.2802083333333325,0.003,0.002,0.002,4.5275,1.98625,0.497
2018-19,2018,2019,15,22,5,February,2,2019,2,C,1,2019-02-09,2019-02-03,2019-02-09,7,58.75,8.392857142857142,21.5,0.0,26.12157738095238,10.332291666666666,39.18020833333333,10.332291666666666,80.07738095238096,64.75,87.07291666666667,64.75,2.2406324404761904,1.982,2.6213125,1.982,8.620684523809524,4.75,14.76875,14.76875,0.61675,0.1965,0.0,1.452,0.6075,0.2835
2018-19,2018,2019,16,23,5,February,2,2019,3,A,3,2019-02-16,2019-02-10,2019-02-16,7,6.25,0.8928571428571429,4.75,1.5,14.583779761904761,3.4000000000000004,23.798958333333335,22.18125,74.97470238095238,65.84375,83.60416666666666,77.8125,2.280153273809524,1.9462708333333336,2.5845833333333332,2.4910312500000003,7.875148809523809,5.004166666666666,9.4875,9.4875,0.08975,0.039,0.02575,8.337250000000001,6.086,0.4135
2018-19,2018,2019,17,24,5,February,2,2019,4,A,3,2019-02-23,2019-02-17,2019-02-23,7,7.75,1.1071428571428572,5.25,1.75,13.403125000000001,3.003125,23.34375,18.708333333333336,75.89434523809523,71.96875,81.17708333333334,75.42708333333333,2.5470252976190477,2.444875,2.629541666666667,2.5756875,5.860416666666667,3.177083333333333,9.179166666666667,3.177083333333333,0.005,0.003,0.0,2.7877500000000004,1.744,0.0
2018-19,2018,2019,18,26,6,March,3,2019,1,B,2,2019-03-02,2019-02-24,2019-03-02,7,7.75,1.1071428571428572,3.75,1.5,11.57485119047619,-3.9052083333333334,25.582291666666663,20.191666666666663,67.43452380952381,57.041666666666664,81.11458333333334,62.0625,2.6361979166666667,2.5604895833333337,2.71421875,2.67546875,8.129613095238096,2.8197916666666667,16.63854166666667,2.8197916666666667,0.14425,0.12125,0.0,3.72225,1.5205,0.02075
2018-19,2018,2019,19,27,6,March,3,2019,2,A,3,2019-03-09,2019-03-03,2019-03-09,7,1.25,0.17857142857142858,0.75,0.75,12.529464285714285,3.732291666666667,20.534375,18.453125,70.84523809523809,61.458333333333336,81.33333333333333,61.458333333333336,2.6546547619047622,2.61471875,2.6830416666666665,2.61471875,6.2284226190476195,3.9291666666666663,8.286458333333334,5.686458333333333,0.004,0.001,0.0,1.4747499999999998,0.988,0.0
2018-19,2018,2019,20,28,6,March,3,2019,3,C,1,2019-03-16,2019-03-10,2019-03-16,7,55.0,7.857142857142857,22.5,10.0,28.352232142857144,20.292708333333337,42.150000000000006,30.16979166666667,75.79910714285714,67.38541666666667,80.08333333333334,76.90625,2.6370357142857146,2.2726875,2.7801875,2.2726875,9.430803571428571,4.0125,12.25,11.484375,0.06075,0.04375,0.013,4.742,1.94475,0.05575
2018-19,2018,2019,21,29,6,March,3,2019,4,A,3,2019-03-23,2019-03-17,2019-03-23,7,33.0,4.714285714285714,14.25,2.25,23.692113095238096,16.444791666666667,33.228125,25.196875,69.16666666666666,55.510416666666664,90.73958333333331,79.29166666666666,2.2950327380952382,2.158166666666667,2.7466875,2.7466875,7.84672619047619,4.573958333333334,13.565625,13.565625,0.01,0.006,0.0,9.16625,5.33225,3.50725
2018-19,2018,2019,22,30,6,March,3,2019,5,B,2,2019-03-30,2019-03-24,2019-03-30,7,59.75,8.535714285714286,21.0,15.25,27.633482142857144,17.05625,39.19791666666667,34.39270833333333,63.43005952380952,50.5,83.91666666666666,83.91666666666666,2.6077470238095235,2.3585,2.748291666666667,2.3585,7.030654761904763,3.777083333333333,8.975,6.934375,0.09075,0.06,0.016,0.366,0.297,0.007
2018-19,2018,2019,23,31,7,April,4,2019,1,B,2,2019-04-06,2019-03-31,2019-04-06,7,65.25,9.321428571428571,21.5,13.25,29.459077380952376,22.847916666666663,40.057291666666664,34.791666666666664,67.13690476190476,54.760416666666664,85.0,85.0,1.9250833333333333,1.8269375,2.0818854166666667,1.8814270833333333,9.134821428571428,4.7375,14.038541666666667,8.33125,0.2695,0.2245,0.032,1.8975,1.1575,1.1575
2018-19,2018,2019,24,32,7,April,4,2019,2,C,1,2019-04-13,2019-04-07,2019-04-13,7,102.75,14.678571428571429,24.0,24.0,34.65386904761905,26.063541666666666,49.303125,49.303125,76.82886904761905,61.44791666666667,91.46875,75.19791666666666,1.5561875,1.263125,1.7747812500000002,1.263125,6.826636904761905,4.213541666666667,9.079166666666666,8.961458333333333,0.7939999999999999,0.489,0.04675,1.50525,0.75925,0.0
2018-19,2018,2019,25,33,7,April,4,2019,3,R,0,2019-04-20,2019-04-14,2019-04-20,7,134.25,19.178571428571427,24.0,22.0,41.93824404761905,32.862500000000004,53.03125,51.63854166666667,75.00744047619047,56.61458333333333,97.83333333333331,97.83333333333331,0.7146309523809523,0.3182916666666666,1.0369166666666665,0.3182916666666666,8.320982142857142,4.189583333333333,14.41875,6.194791666666666,2.1542499999999998,1.073,1.073,0.90325,0.76525,0.0
2018-19,2018,2019,26,34,7,April,4,2019,4,R,0,2019-04-27,2019-04-21,2019-04-27,7,154.5,22.071428571428573,24.0,18.5,45.71339285714286,36.18541666666667,56.17916666666667,36.18541666666667,82.78869047619048,69.40625,90.73958333333331,89.85416666666667,0.04619494047619047,0.0,0.18728125,0.00928125,7.313095238095237,4.025,10.653125,10.653125,1.5507499999999999,0.76625,0.76625,0.8135,0.8135,0.8135
2018-19,2018,2019,27,36,8,May,5,2019,1,D,0,2019-05-04,2019-04-28,2019-05-04,7,136.5,19.5,24.0,24.0,38.786458333333336,33.79166666666667,47.74583333333334,47.74583333333334,77.3735119047619,57.55208333333333,97.85416666666669,90.03125,0.018415178571428572,0.0,0.0385,0.0,5.124404761904762,3.1343750000000004,8.36875,3.1343750000000004,0.8875000000000001,0.424,0.06275,0.6162500000000001,0.4015,0.0
2018-19,2018,2019,28,37,8,May,5,2019,2,D,0,2019-05-11,2019-05-05,2019-05-11,7,161.25,23.035714285714285,24.0,23.0,46.434672619047625,40.969791666666666,52.58541666666667,43.55520833333333,73.86755952380953,52.395833333333336,91.19791666666666,76.92708333333333,0.0,0.0,0.0,0.0,6.738839285714286,3.90625,11.035416666666666,9.686458333333334,1.28025,0.92025,0.04475,0.0,0.0,0.0
2018-19,2018,2019,29,38,8,May,5,2019,3,D,0,2019-05-18,2019-05-12,2019-05-18,7,159.0,22.714285714285715,24.0,24.0,43.739285714285714,36.65,49.7625,47.5125,75.01339285714286,58.89583333333333,89.44791666666667,74.46875,0.005928571428571428,0.0,0.02190625,0.0,5.651190476190477,3.7416666666666663,7.746874999999999,7.746874999999999,0.7222500000000001,0.30775,0.011,1.8604999999999998,1.8535,0.0
2018-19,2018,2019,30,39,8,May,5,2019,4,D,0,2019-05-25,2019-05-19,2019-05-25,7,167.0,23.857142857142858,24.0,24.0,53.22797619047619,46.50833333333333,62.9,53.04270833333333,75.71130952380952,63.34375,87.94791666666667,71.67708333333333,0.0,0.0,0.0,0.0,8.082589285714285,4.648958333333333,13.328125,4.648958333333333,2.14525,0.9885,0.13475,0.0,0.0,0.0
2018-19,2018,2019,31,40,8,May,5,2019,5,D,0,2019-06-01,2019-05-26,2019-06-01,7,166.0,23.714285714285715,24.0,24.0,51.98497023809523,44.186458333333334,58.984375,53.08020833333333,78.42113095238095,71.28125,85.79166666666666,71.28125,0.0,0.0,0.0,0.0,5.681845238095238,2.646875,9.38125,2.646875,1.4245,0.65075,0.062,0.0,0.0,0.0
2017-18,2017,2018,1,8,2,November,11,2017,3,D,0,2017-11-18,2017-11-12,2017-11-18,7,43.25,6.178571428571429,12.0,7.0,27.22440476190476,23.890625,31.47083333333333,24.663541666666667,66.98214285714286,40.114583333333336,89.94791666666666,50.6875,0.06297916666666666,0.033,0.1145,0.1145,5.3812500000000005,2.3958333333333335,11.215625,5.963541666666666,0.099,0.067,0.001,2.23725,1.2965,0.007
2017-18,2017,2018,2,9,2,November,11,2017,4,D,0,2017-11-25,2017-11-19,2017-11-25,7,64.5,9.214285714285714,19.25,19.25,29.307291666666668,20.927083333333332,36.946875000000006,36.946875000000006,72.51488095238095,64.60416666666666,89.3125,65.33333333333333,0.13727083333333331,0.10778125,0.1564375,0.1408958333333333,8.888095238095241,7.394791666666667,11.242708333333336,9.072916666666668,0.5229999999999999,0.43975,0.03175,1.96275,0.79975,0.0
2017-18,2017,2018,3,10,2,November,11,2017,5,D,0,2017-12-02,2017-11-26,2017-12-02,7,58.5,8.357142857142858,17.5,5.25,27.204017857142862,18.601041666666667,35.704166666666666,27.7375,75.91369047619048,59.041666666666664,88.41666666666667,81.45833333333333,0.18081696428571425,0.1377916666666666,0.213,0.18025,7.3200892857142845,2.190625,11.01875,2.190625,0.16899999999999998,0.084,0.0,3.1945,1.1305,0.0
2017-18,2017,2018,4,11,3,December,12,2017,1,D,0,2017-12-02,2017-11-26,2017-12-02,7,58.5,8.357142857142858,17.5,5.25,27.204017857142862,18.601041666666667,35.704166666666666,27.7375,75.91369047619048,59.041666666666664,88.41666666666667,81.45833333333333,0.18081696428571425,0.1377916666666666,0.213,0.18025,7.3200892857142845,2.190625,11.01875,2.190625,0.16899999999999998,0.084,0.0,3.1945,1.1305,0.0
2017-18,2017,2018,5,12,3,December,12,2017,2,D,0,2017-12-09,2017-12-03,2017-12-09,7,48.5,6.928571428571429,14.25,1.25,28.57068452380952,23.1,33.69583333333333,23.1,74.54613095238096,59.239583333333336,91.91666666666669,59.239583333333336,0.12784672619047616,0.09025,0.1769166666666666,0.116,6.760863095238095,2.1187500000000004,12.058333333333334,3.8739583333333334,0.5609999999999998,0.3565,0.001,0.825,0.25575,0.25575
2017-18,2017,2018,6,13,3,December,12,2017,3,A,3,2017-12-16,2017-12-10,2017-12-16,7,1.0,0.14285714285714285,1.0,0.0,12.920089285714287,1.978125,22.553125,11.709375,77.57291666666666,72.46875,81.54166666666667,81.04166666666667,0.373139880952381,0.159875,0.51390625,0.51390625,7.21860119047619,5.8,10.645833333333332,6.05625,0.006,0.005,0.001,6.471,3.2305,0.2435
2017-18,2017,2018,7,14,3,December,12,2017,4,A,3,2017-12-23,2017-12-17,2017-12-23,7,18.0,2.5714285714285716,11.0,2.75,15.335714285714285,3.6489583333333337,31.004166666666663,23.12708333333333,83.36458333333333,76.90625,91.5625,91.05208333333331,0.6462708333333333,0.52525,0.9325,0.9325,6.539285714285714,4.034375000000001,10.023958333333333,8.305208333333333,0.4745,0.3695,0.3695,6.1419999999999995,2.3914999999999997,1.56575
2017-18,2017,2018,8,15,3,December,12,2017,5,B,2,2017-12-30,2017-12-24,2017-12-30,7,0.75,0.10714285714285714,0.75,0.0,1.1607142857142847,-13.251041666666666,19.010416666666668,-5.876041666666667,75.95833333333334,71.66666666666667,84.70833333333334,73.91666666666667,1.1645535714285715,1.0265729166666666,1.2309375,1.2309375,7.182738095238095,3.9104166666666664,9.6375,3.9104166666666664,0.0,0.0,0.0,3.44875,2.13775,0.209
2017-18,2017,2018,9,16,4,January,1,2018,1,A,3,2018-01-06,2017-12-31,2018-01-06,7,0.0,0.0,0.0,0.0,-4.1988095238095235,-13.673958333333331,9.220833333333331,-13.673958333333331,72.77827380952381,67.39583333333333,76.34375,67.39583333333333,1.334876488095238,1.23265625,1.5696041666666667,1.5696041666666667,8.88482142857143,5.215625,14.952083333333333,13.945833333333333,0.0,0.0,0.0,5.18575,2.0115,0.604
2017-18,2017,2018,10,17,4,January,1,2018,2,C,1,2018-01-13,2018-01-07,2018-01-13,7,43.0,6.142857142857143,24.0,3.25,20.109970238095237,-11.891666666666666,45.365624999999994,15.978125,78.9940476190476,66.39583333333333,92.92708333333331,84.89583333333333,1.4459345238095238,0.9985208333333332,1.6468541666666667,0.9985208333333332,8.926041666666666,5.023958333333333,10.508333333333333,10.327083333333334,1.8639999999999999,0.912,0.8965,4.98875,2.7855,2.7855
2017-18,2017,2018,11,18,4,January,1,2018,3,C,1,2018-01-20,2018-01-14,2018-01-20,7,7.5,1.0714285714285714,7.5,7.5,10.140327380952382,-8.540625,28.542708333333337,28.542708333333337,77.36309523809523,65.26041666666667,88.75,70.83333333333334,1.256220238095238,1.222,1.29371875,1.2501145833333334,5.470982142857143,2.3968749999999996,11.371875,11.371875,0.002,0.001,0.0,1.0835,0.6865,0.0
2017-18,2017,2018,12,19,4,January,1,2018,4,C,1,2018-01-27,2018-01-21,2018-01-27,7,31.25,4.464285714285714,8.5,7.25,19.807440476190475,2.7687500000000003,29.336458333333333,25.022916666666667,79.18898809523809,61.385416666666664,94.05208333333334,61.385416666666664,1.171889880952381,1.12375,1.2398229166666666,1.12375,7.878273809523809,4.519791666666666,11.480208333333334,9.144791666666666,0.8065,0.75775,0.0,1.472,0.51875,0.0
2017-18,2017,2018,13,21,5,February,2,2018,1,B,2,2018-02-03,2018-01-28,2018-02-03,7,21.75,3.107142857142857,16.75,0.0,15.807589285714286,-0.5072916666666668,35.04270833333334,-0.5072916666666668,74.9315476190476,67.94791666666667,82.85416666666667,69.41666666666667,1.0213973214285714,0.98425,1.0928125,1.0928125,7.201041666666667,3.857291666666667,9.959375,7.88125,0.056,0.055,0.0,1.6567500000000002,1.2472500000000002,0.07
2017-18,2017,2018,14,22,5,February,2,2018,2,A,3,2018-02-10,2018-02-04,2018-02-10,7,8.75,1.25,6.5,6.5,14.234226190476193,8.063541666666666,23.292708333333337,23.292708333333337,79.18005952380953,72.60416666666667,86.72916666666666,86.72916666666666,1.6332157738095237,1.1247395833333331,2.021020833333333,2.021020833333333,6.677976190476191,4.692708333333334,9.005208333333332,6.50625,0.024,0.023,0.023,11.044000000000002,4.27325,1.2775
2017-18,2017,2018,15,23,5,February,2,2018,3,B,2,2018-02-17,2018-02-11,2018-02-17,7,53.0,7.571428571428571,15.75,0.25,24.316815476190474,8.86875,33.92916666666667,15.884375,80.20386904761904,68.55208333333333,92.52083333333331,69.86458333333333,1.7660684523809524,1.53409375,2.0314895833333333,1.53409375,7.1519345238095235,4.466666666666667,10.988541666666666,6.140625,0.12175000000000001,0.05675,0.0,1.4555000000000002,0.6895,0.11775
2017-18,2017,2018,16,24,5,February,2,2018,4,C,1,2018-02-24,2018-02-18,2018-02-24,7,71.5,10.214285714285714,23.5,15.5,30.998511904761905,20.509375,50.21041666666667,32.442708333333336,78.25446428571426,63.802083333333336,90.26041666666666,88.22916666666666,1.1229241071428573,0.73,1.5945,0.7304166666666666,7.464583333333333,4.741666666666666,10.211458333333333,10.211458333333333,0.6387499999999999,0.34925,0.07725,2.00025,1.36475,0.1382499999999999
2017-18,2017,2018,17,26,6,March,3,2018,1,B,2,2018-03-03,2018-02-25,2018-03-03,7,66.0,9.428571428571429,19.75,4.5,30.363839285714285,24.136458333333337,38.215625,27.335416666666667,76.08928571428571,56.14583333333333,88.10416666666667,86.07291666666667,0.7951175595238096,0.7271875000000001,0.8893020833333333,0.7814479166666667,8.019940476190476,5.778125,9.433333333333334,8.846875,0.08725,0.07325,0.0,4.26875,2.1172500000000003,0.09725
2017-18,2017,2018,18,27,6,March,3,2018,2,A,3,2018-03-10,2018-03-04,2018-03-10,7,16.75,2.392857142857143,5.0,1.25,24.545535714285712,22.396875,27.386458333333337,22.396875,81.86309523809526,78.25,87.36458333333333,81.48958333333334,0.9425907738095239,0.77328125,1.2363333333333333,1.2363333333333333,6.3272321428571425,4.001041666666667,8.276041666666666,8.276041666666666,0.006,0.003,0.0,7.29325,4.0915,0.6305
2017-18,2017,2018,19,28,6,March,3,2018,3,A,3,2018-03-17,2018-03-11,2018-03-17,7,8.0,1.1428571428571428,4.75,0.0,21.674851190476193,11.428125,25.01666666666667,11.428125,79.80505952380953,66.5625,88.89583333333333,66.5625,1.663936011904762,1.3008333333333333,1.9915,1.9638333333333335,8.479613095238095,4.390625,11.448958333333334,11.427083333333332,0.003,0.001,0.001,11.186749999999998,3.86425,0.222
2017-18,2017,2018,20,29,6,March,3,2018,4,A,3,2018-03-24,2018-03-18,2018-03-24,7,15.25,2.1785714285714284,5.75,1.5,17.164285714285715,2.9885416666666664,26.58020833333333,24.30833333333333,67.6875,60.520833333333336,77.45833333333333,77.45833333333333,1.8408258928571433,1.7209166666666669,1.945375,1.7209166666666669,6.172470238095238,4.726041666666667,7.471875,6.475,0.0,0.0,0.0,0.007,0.007,0.007
2017-18,2017,2018,21,30,6,March,3,2018,5,B,2,2018-03-31,2018-03-25,2018-03-31,7,86.0,12.285714285714286,19.5,10.5,30.888988095238098,23.5375,38.05625,29.390625,69.4672619047619,49.02083333333333,90.77083333333334,60.69791666666667,1.5056815476190475,1.14721875,1.70971875,1.14721875,5.608035714285713,3.1541666666666663,7.951041666666667,7.126041666666667,0.666,0.56525,0.0,0.68375,0.56575,0.0
2017-18,2017,2018,22,31,7,April,4,2018,1,B,2,2018-04-07,2018-04-01,2018-04-07,7,52.75,7.535714285714286,15.75,4.0,26.17514880952381,18.394791666666663,33.505208333333336,27.066666666666663,64.69791666666666,50.729166666666664,91.35416666666666,65.26041666666666,1.0328348214285714,0.9503958333333332,1.1046770833333337,1.0479375,9.341220238095238,4.425,16.1875,11.3,0.46725,0.46025,0.0,2.8977500000000003,0.96525,0.7242500000000001
2017-18,2017,2018,23,32,7,April,4,2018,2,B,2,2018-04-14,2018-04-08,2018-04-14,7,61.5,8.785714285714286,20.25,11.5,27.68497023809524,19.180208333333333,39.87708333333333,30.189583333333335,68.97767857142857,57.42708333333333,87.5,82.1875,0.9534523809523808,0.7157708333333334,1.034875,0.7157708333333334,5.713541666666666,3.83125,6.844791666666667,6.03125,0.8235,0.391,0.391,1.2462499999999999,0.655,0.655
2017-18,2017,2018,24,33,7,April,4,2018,3,C,1,2018-04-21,2018-04-15,2018-04-21,7,56.75,8.107142857142858,16.25,11.5,28.630357142857143,20.866666666666667,32.84791666666667,32.84791666666667,80.48214285714286,67.625,86.91666666666666,67.625,1.0620505952380952,0.94971875,1.0944375,1.08721875,9.152678571428572,6.444791666666666,14.984375,6.792708333333334,1.0464999999999998,0.7175,0.0,6.652000000000001,2.3495,0.04175
2017-18,2017,2018,25,34,7,April,4,2018,4,D,0,2018-04-28,2018-04-22,2018-04-28,7,149.5,21.357142857142858,24.0,22.5,42.851934523809526,33.25729166666667,48.07604166666667,45.78645833333333,70.01190476190474,44.40625,94.60416666666666,84.71875,0.5646130952380952,0.1258333333333333,1.0234791666666667,0.1258333333333333,5.787053571428572,3.4385416666666666,7.109375,5.840625,1.08525,0.51775,0.07075,0.0,0.0,0.0
